Tree_Name	assembly	pep	cds	gff	gtf
Metschnikowia_shanxiensis	yHMPu5000041817_metschnikowia_shanxiensis_190924.haplomerger2.fas	yHMPu5000041817_metschnikowia_shanxiensis_190924.haplomerger2.final.pep	yHMPu5000041817_metschnikowia_shanxiensis_190924.haplomerger2.final.cds	yHMPu5000041817_metschnikowia_shanxiensis_190924.haplomerger2.final.gff3	yHMPu5000041817_metschnikowia_shanxiensis_190924.haplomerger2.final.gtf
Metschnikowia_shivogae	yHMPu5000040935_metschnikowia_shivogae_201018.fas	yHMPu5000040935_metschnikowia_shivogae_201018.final.pep	yHMPu5000040935_metschnikowia_shivogae_201018.final.cds	yHMPu5000040935_metschnikowia_shivogae_201018.final.gff3	yHMPu5000040935_metschnikowia_shivogae_201018.final.gtf
Metschnikowia_similis_UWOPS_03-133.4	metschnikowia_similis.fas	metschnikowia_similis.final.pep	metschnikowia_similis.final.cds	metschnikowia_similis.final.gff3	metschnikowia_similis.final.gtf
Metschnikowia_similis_NRRL_Y-27627	yHMPu5000040934_metschnikowia_similis_201018.fas	yHMPu5000040934_metschnikowia_similis_201018.final.pep	yHMPu5000040934_metschnikowia_similis_201018.final.cds	yHMPu5000040934_metschnikowia_similis_201018.final.gff3	yHMPu5000040934_metschnikowia_similis_201018.final.gtf
Metschnikowia_sinensis	yHMPu5000041805_metschnikowia_sinensis_190924.haplomerger2.fas	yHMPu5000041805_metschnikowia_sinensis_190924.haplomerger2.final.pep	yHMPu5000041805_metschnikowia_sinensis_190924.haplomerger2.final.cds	yHMPu5000041805_metschnikowia_sinensis_190924.haplomerger2.final.gff3	yHMPu5000041805_metschnikowia_sinensis_190924.haplomerger2.final.gtf
Metschnikowia_sp._yHKB443	yHKB443_Metschnikowia_sp_nov_plate33_SPADES.fas	yHKB443_Metschnikowia_sp_nov_plate33_SPADES.final.pep	yHKB443_Metschnikowia_sp_nov_plate33_SPADES.final.cds	yHKB443_Metschnikowia_sp_nov_plate33_SPADES.final.gff3	yHKB443_Metschnikowia_sp_nov_plate33_SPADES.final.gtf
Metschnikowia_sp._yHJM9	yHMJ9_Metschnikowia_sp_nov_plate34_DISCOVAR.fas	yHMJ9_Metschnikowia_sp_nov_plate34_DISCOVAR.final.pep	yHMJ9_Metschnikowia_sp_nov_plate34_DISCOVAR.final.cds	yHMJ9_Metschnikowia_sp_nov_plate34_DISCOVAR.final.gff3	yHMJ9_Metschnikowia_sp_nov_plate34_DISCOVAR.final.gtf
Metschnikowia_vanudenii	yHMPu5000041804_metschnikowia_vanudenii_190924.fas	yHMPu5000041804_metschnikowia_vanudenii_190924.final.pep	yHMPu5000041804_metschnikowia_vanudenii_190924.final.cds	yHMPu5000041804_metschnikowia_vanudenii_190924.final.gff3	yHMPu5000041804_metschnikowia_vanudenii_190924.final.gtf
Metschnikowia_viticola	yHMPu5000037864_metschnikowia_viticola_201018.fas	yHMPu5000037864_metschnikowia_viticola_201018.final.pep	yHMPu5000037864_metschnikowia_viticola_201018.final.cds	yHMPu5000037864_metschnikowia_viticola_201018.final.gff3	yHMPu5000037864_metschnikowia_viticola_201018.final.gtf
Metschnikowia_zobellii	yHMPu5000037863_metschnikowia_zobellii_190924.fas	yHMPu5000037863_metschnikowia_zobellii_190924.final.pep	yHMPu5000037863_metschnikowia_zobellii_190924.final.cds	yHMPu5000037863_metschnikowia_zobellii_190924.final.gff3	yHMPu5000037863_metschnikowia_zobellii_190924.final.gtf
Meyerozyma_athensensis	yHMPu5000034632_candida_athensensis_180604.fas	yHMPu5000034632_candida_athensensis_180604.final.pep	yHMPu5000034632_candida_athensensis_180604.final.cds	yHMPu5000034632_candida_athensensis_180604.final.gff3	yHMPu5000034632_candida_athensensis_180604.final.gtf
Meyerozyma_caribbica	yHMPu5000035662_meyerozyma_caribbica_160613.fas	yHMPu5000035662_meyerozyma_caribbica_160613.final.pep	yHMPu5000035662_meyerozyma_caribbica_160613.final.cds	yHMPu5000035662_meyerozyma_caribbica_160613.final.gff3	yHMPu5000035662_meyerozyma_caribbica_160613.final.gtf
Meyerozyma_carpophila	yHMPu5000035664_candida_carpophila_160613.fas	yHMPu5000035664_candida_carpophila_160613.final.pep	yHMPu5000035664_candida_carpophila_160613.final.cds	yHMPu5000035664_candida_carpophila_160613.final.gff3	yHMPu5000035664_candida_carpophila_160613.final.gtf
Meyerozyma_elateridarum	yHMPu5000035306_candida_elateridarum_180604.fas	yHMPu5000035306_candida_elateridarum_180604.final.pep	yHMPu5000035306_candida_elateridarum_180604.final.cds	yHMPu5000035306_candida_elateridarum_180604.final.gff3	yHMPu5000035306_candida_elateridarum_180604.final.gtf
Meyerozyma_guilliermondii_NRRL_Y-324	meyerozyma_guilliermondii.fas	meyerozyma_guilliermondii.final.pep	meyerozyma_guilliermondii.final.cds	meyerozyma_guilliermondii.final.gff3	meyerozyma_guilliermondii.final.gtf
Meyerozyma_smithsonii	yHMPu5000034633_candida_smithsonii_180604.fas	yHMPu5000034633_candida_smithsonii_180604.final.pep	yHMPu5000034633_candida_smithsonii_180604.final.cds	yHMPu5000034633_candida_smithsonii_180604.final.gff3	yHMPu5000034633_candida_smithsonii_180604.final.gtf
Middelhovenomyces_tepae	yHMPu5000035665_middelhovenomyces_tepae_160613.fas	yHMPu5000035665_middelhovenomyces_tepae_160613.final.pep	yHMPu5000035665_middelhovenomyces_tepae_160613.final.cds	yHMPu5000035665_middelhovenomyces_tepae_160613.final.gff3	yHMPu5000035665_middelhovenomyces_tepae_160613.final.gtf
Millerozyma_acaciae	yHMPu5000034634_millerozyma_acaciae_160519.fas	yHMPu5000034634_millerozyma_acaciae_160519.final.pep	yHMPu5000034634_millerozyma_acaciae_160519.final.cds	yHMPu5000034634_millerozyma_acaciae_160519.final.gff3	yHMPu5000034634_millerozyma_acaciae_160519.final.gtf
Millerozyma_farinosa	yHMPu5000035307_millerozyma_farinosa_180604.fas	yHMPu5000035307_millerozyma_farinosa_180604.final.pep	yHMPu5000035307_millerozyma_farinosa_180604.final.cds	yHMPu5000035307_millerozyma_farinosa_180604.final.gff3	yHMPu5000035307_millerozyma_farinosa_180604.final.gtf
Millerozyma_miso	yHMPu5000040914_millerozyma_miso_201018.fas	yHMPu5000040914_millerozyma_miso_201018.final.pep	yHMPu5000040914_millerozyma_miso_201018.final.cds	yHMPu5000040914_millerozyma_miso_201018.final.gff3	yHMPu5000040914_millerozyma_miso_201018.final.gtf
Myxozyma_geophila	yHJFW83_myxozyma_geophila_210210.fas	yHJFW83_myxozyma_geophila_210210.final.pep	yHJFW83_myxozyma_geophila_210210.final.cds	yHJFW83_myxozyma_geophila_210210.final.gff3	yHJFW83_myxozyma_geophila_210210.final.gtf
Myxozyma_kluyveri	yHMPu5000034727_myxozyma_kluyveri_210210.fas	yHMPu5000034727_myxozyma_kluyveri_210210.final.pep	yHMPu5000034727_myxozyma_kluyveri_210210.final.cds	yHMPu5000034727_myxozyma_kluyveri_210210.final.gff3	yHMPu5000034727_myxozyma_kluyveri_210210.final.gtf
Myxozyma_lipomycoides	yHMPu5000034728_myxozyma_lipomycoides_210210.fas	yHMPu5000034728_myxozyma_lipomycoides_210210.final.pep	yHMPu5000034728_myxozyma_lipomycoides_210210.final.cds	yHMPu5000034728_myxozyma_lipomycoides_210210.final.gff3	yHMPu5000034728_myxozyma_lipomycoides_210210.final.gtf
Myxozyma_melibiosi	yHJFW85_myxozyma_melbiosi_210210.fas	yHJFW85_myxozyma_melbiosi_210210.final.pep	yHJFW85_myxozyma_melbiosi_210210.final.cds	yHJFW85_myxozyma_melbiosi_210210.final.gff3	yHJFW85_myxozyma_melbiosi_210210.final.gtf
Myxozyma_monticola	yHMPu5000034730_myxozyma_monticola_201018.fas	yHMPu5000034730_myxozyma_monticola_201018.final.pep	yHMPu5000034730_myxozyma_monticola_201018.final.cds	yHMPu5000034730_myxozyma_monticola_201018.final.gff3	yHMPu5000034730_myxozyma_monticola_201018.final.gtf
Myxozyma_neglecta	yHMPu5000026240_myxozyma_neglecta_201018.fas	yHMPu5000026240_myxozyma_neglecta_201018.final.pep	yHMPu5000026240_myxozyma_neglecta_201018.final.cds	yHMPu5000026240_myxozyma_neglecta_201018.final.gff3	yHMPu5000026240_myxozyma_neglecta_201018.final.gtf
Myxozyma_neotropica	yHMPu5000034733_myxozyma_neotropica_210210.fas	yHMPu5000034733_myxozyma_neotropica_210210.final.pep	yHMPu5000034733_myxozyma_neotropica_210210.final.cds	yHMPu5000034733_myxozyma_neotropica_210210.final.gff3	yHMPu5000034733_myxozyma_neotropica_210210.final.gtf
Myxozyma_nipponensis	yHJFW87_myxozyma_nipponensis_210210.fas	yHJFW87_myxozyma_nipponensis_210210.final.pep	yHJFW87_myxozyma_nipponensis_210210.final.cds	yHJFW87_myxozyma_nipponensis_210210.final.gff3	yHJFW87_myxozyma_nipponensis_210210.final.gtf
Myxozyma_sirexii	yHMPu5000034735_myxozyma_sirexii_201018.fas	yHMPu5000034735_myxozyma_sirexii_201018.final.pep	yHMPu5000034735_myxozyma_sirexii_201018.final.cds	yHMPu5000034735_myxozyma_sirexii_201018.final.gff3	yHMPu5000034735_myxozyma_sirexii_201018.final.gtf
Myxozyma_udenii	yHMPu5000034736_myxozyma_udenii_200128.fas	yHMPu5000034736_myxozyma_udenii_200128.final.pep	yHMPu5000034736_myxozyma_udenii_200128.final.cds	yHMPu5000034736_myxozyma_udenii_200128.final.gff3	yHMPu5000034736_myxozyma_udenii_200128.final.gtf
Kazachstania_barnettii	yHAB162_Kazachstania_barnettii_SPADES.fas	yHAB162_Kazachstania_barnettii_SPADES.final.pep	yHAB162_Kazachstania_barnettii_SPADES.final.cds	yHAB162_Kazachstania_barnettii_SPADES.final.gff3	yHAB162_Kazachstania_barnettii_SPADES.final.gtf
Myxozyma_mucilagina	yHDO354_Myxozyma_mucilagina_SPADES.fas	yHDO354_Myxozyma_mucilagina_SPADES.final.pep	yHDO354_Myxozyma_mucilagina_SPADES.final.cds	yHDO354_Myxozyma_mucilagina_SPADES.final.gff3	yHDO354_Myxozyma_mucilagina_SPADES.final.gtf
Zygoascus_bituminiphia	yHDO588_Zygoascus_bituminiphia_SPADES.fas	yHDO588_Zygoascus_bituminiphia_SPADES.final.pep	yHDO588_Zygoascus_bituminiphia_SPADES.final.cds	yHDO588_Zygoascus_bituminiphia_SPADES.final.gff3	yHDO588_Zygoascus_bituminiphia_SPADES.final.gtf
Vanderwaltozyma_sp._yHKB289	yHKB289_Vanderwaltozyma_sp_nov_plate33_SPADES.fas	yHKB289_Vanderwaltozyma_sp_nov_plate33_SPADES.final.pep	yHKB289_Vanderwaltozyma_sp_nov_plate33_SPADES.final.cds	yHKB289_Vanderwaltozyma_sp_nov_plate33_SPADES.final.gff3	yHKB289_Vanderwaltozyma_sp_nov_plate33_SPADES.final.gtf
Candida_digboiensis	yHMPu5000026105_candida_digboiensis_210210_SPADES.haplomerger2.fas	yHMPu5000026105_candida_digboiensis_210210_SPADES.haplomerger2.final.pep	yHMPu5000026105_candida_digboiensis_210210_SPADES.haplomerger2.final.cds	yHMPu5000026105_candida_digboiensis_210210_SPADES.haplomerger2.final.gff3	yHMPu5000026105_candida_digboiensis_210210_SPADES.haplomerger2.final.gtf
Torulaspora_franciscae	yHMPu5000026152_Torulaspora_franciscae_SPADES.fas	yHMPu5000026152_Torulaspora_franciscae_SPADES.final.pep	yHMPu5000026152_Torulaspora_franciscae_SPADES.final.cds	yHMPu5000026152_Torulaspora_franciscae_SPADES.final.gff3	yHMPu5000026152_Torulaspora_franciscae_SPADES.final.gtf
Candida_sp._NRRL_Y-12764	yHMPu5000026270_Candida_sp_SPAdes.fas	yHMPu5000026270_Candida_sp._SPAdes.final.pep	yHMPu5000026270_Candida_sp._SPAdes.final.cds	yHMPu5000026270_Candida_sp._SPAdes.final.gff3	yHMPu5000026270_Candida_sp._SPAdes.final.gtf
Ambrosiozyma_monospora	yHMPu5000026279_Ambrosiozyma_monospora_SPADES.fas	yHMPu5000026279_Ambrosiozyma_monospora_SPADES.final.pep	yHMPu5000026279_Ambrosiozyma_monospora_SPADES.final.cds	yHMPu5000026279_Ambrosiozyma_monospora_SPADES.final.gff3	yHMPu5000026279_Ambrosiozyma_monospora_SPADES.final.gtf
Ambrosiozyma_cicatricosa	yHMPu5000026280_Ambrosiozyma_cicatricosa_S52_SPADES.fas	yHMPu5000026280_Ambrosiozyma_cicatricosa_S52_SPADES.final.pep	yHMPu5000026280_Ambrosiozyma_cicatricosa_S52_SPADES.final.cds	yHMPu5000026280_Ambrosiozyma_cicatricosa_S52_SPADES.final.gff3	yHMPu5000026280_Ambrosiozyma_cicatricosa_S52_SPADES.final.gtf
Starmera_quercuum	yHMPu5000034594_Starmera_quercuum_p31_SPADES.fas	yHMPu5000034594_Starmera_quercuum_p31_SPADES.final.pep	yHMPu5000034594_Starmera_quercuum_p31_SPADES.final.cds	yHMPu5000034594_Starmera_quercuum_p31_SPADES.final.gff3	yHMPu5000034594_Starmera_quercuum_p31_SPADES.final.gtf
Candida_dendrica	yHMPu5000034598_Candida_dendrica_SPADES.fas	yHMPu5000034598_Candida_dendrica_SPADES.final.pep	yHMPu5000034598_Candida_dendrica_SPADES.final.cds	yHMPu5000034598_Candida_dendrica_SPADES.final.gff3	yHMPu5000034598_Candida_dendrica_SPADES.final.gtf
Magnusiomyces_magnusii	yHMPu5000034630_Magnusiomyces_magnusii_S134_MASURCA.haplomerger2.fas	yHMPu5000034630_Magnusiomyces_magnusii_S134_MASURCA.haplomerger2.final.pep	yHMPu5000034630_Magnusiomyces_magnusii_S134_MASURCA.haplomerger2.final.cds	yHMPu5000034630_Magnusiomyces_magnusii_S134_MASURCA.haplomerger2.final.gff3	yHMPu5000034630_Magnusiomyces_magnusii_S134_MASURCA.haplomerger2.final.gtf
Candida_schatavii	yHMPu5000034643_Candida_schatavii_SPAdes.fas	yHMPu5000034643_Candida_schatavii_SPAdes.final.pep	yHMPu5000034643_Candida_schatavii_SPAdes.final.cds	yHMPu5000034643_Candida_schatavii_SPAdes.final.gff3	yHMPu5000034643_Candida_schatavii_SPAdes.final.gtf
Kodamaea_derodonti	yHMPu5000034652_candida_derodonti_SPADES.fas	yHMPu5000034652_candida_derodonti_SPADES.final.pep	yHMPu5000034652_candida_derodonti_SPADES.final.cds	yHMPu5000034652_candida_derodonti_SPADES.final.gff3	yHMPu5000034652_candida_derodonti_SPADES.final.gtf
Blastobotrys_raffinosifermentans	yHMPu5000034669_Blastobotrys_raffinofermentans_SPAdes.fas	yHMPu5000034669_Blastobotrys_raffinofermentans_SPAdes.final.pep	yHMPu5000034669_Blastobotrys_raffinofermentans_SPAdes.final.cds	yHMPu5000034669_Blastobotrys_raffinofermentans_SPAdes.final.gff3	yHMPu5000034669_Blastobotrys_raffinofermentans_SPAdes.final.gtf
Lachancea_lanzarotensis	yHMPu5000034693_Lachancea_lanzarotensis_SPADES.fas	yHMPu5000034693_Lachancea_lanzarotensis_SPADES.final.pep	yHMPu5000034693_Lachancea_lanzarotensis_SPADES.final.cds	yHMPu5000034693_Lachancea_lanzarotensis_SPADES.final.gff3	yHMPu5000034693_Lachancea_lanzarotensis_SPADES.final.gtf
Kazachstania_psychrophila	yHMPu5000034706_Kazachstania_psychrophila_SPADES.fas	yHMPu5000034706_Kazachstania_psychrophila_SPADES.final.pep	yHMPu5000034706_Kazachstania_psychrophila_SPADES.final.cds	yHMPu5000034706_Kazachstania_psychrophila_SPADES.final.gff3	yHMPu5000034706_Kazachstania_psychrophila_SPADES.final.gtf
Myxozyma_vanderwaltii	yHMPu5000034737_Myxozyma_vanderwaltii_SPADES.fas	yHMPu5000034737_Myxozyma_vanderwaltii_SPADES.final.pep	yHMPu5000034737_Myxozyma_vanderwaltii_SPADES.final.cds	yHMPu5000034737_Myxozyma_vanderwaltii_SPADES.final.gff3	yHMPu5000034737_Myxozyma_vanderwaltii_SPADES.final.gtf
Lipomyces_yamadae	yHMPu5000034740_lipomyces_yamadae_SPADES.fas	yHMPu5000034740_lipomyces_yamadae_SPADES.final.pep	yHMPu5000034740_lipomyces_yamadae_SPADES.final.cds	yHMPu5000034740_lipomyces_yamadae_SPADES.final.gff3	yHMPu5000034740_lipomyces_yamadae_SPADES.final.gtf
Lipomyces_lipofer	yHMPu5000034761_Lipomyces_lipofer_SPAdes.fas	yHMPu5000034761_Lipomyces_lipofer_SPAdes.final.pep	yHMPu5000034761_Lipomyces_lipofer_SPAdes.final.cds	yHMPu5000034761_Lipomyces_lipofer_SPAdes.final.gff3	yHMPu5000034761_Lipomyces_lipofer_SPAdes.final.gtf
Trichomonascus_apis	yHMPu5000034860_Trichomonascus_apis_MASURCA.fas	yHMPu5000034860_Trichomonascus_apis_MASURCA.final.pep	yHMPu5000034860_Trichomonascus_apis_MASURCA.final.cds	yHMPu5000034860_Trichomonascus_apis_MASURCA.final.gff3	yHMPu5000034860_Trichomonascus_apis_MASURCA.final.gtf
Vanderwaltozyma_yarrowii	yHMPu5000034868_Vanderwaltozyma_yarrowii_S33_SPADES.fas	yHMPu5000034868_Vanderwaltozyma_yarrowii_S33_SPADES.final.pep	yHMPu5000034868_Vanderwaltozyma_yarrowii_S33_SPADES.final.cds	yHMPu5000034868_Vanderwaltozyma_yarrowii_S33_SPADES.final.gff3	yHMPu5000034868_Vanderwaltozyma_yarrowii_S33_SPADES.final.gtf
Tetrapisispora_arboricola	yHMPu5000034873_tetrapisipora_arboricola_ABYSS.fas	yHMPu5000034873_tetrapisipora_arboricola_ABYSS.final.pep	yHMPu5000034873_tetrapisipora_arboricola_ABYSS.final.cds	yHMPu5000034873_tetrapisipora_arboricola_ABYSS.final.gff3	yHMPu5000034873_tetrapisipora_arboricola_ABYSS.final.gtf
Tetrapisispora_iriomotensis	yHMPu5000034876_Tetrapisispora_iriomotensis_SPADES.fas	yHMPu5000034876_Tetrapisispora_iriomotensis_SPADES.final.pep	yHMPu5000034876_Tetrapisispora_iriomotensis_SPADES.final.cds	yHMPu5000034876_Tetrapisispora_iriomotensis_SPADES.final.gff3	yHMPu5000034876_Tetrapisispora_iriomotensis_SPADES.final.gtf
Torulaspora_pretoriensis	yHMPu5000034881_Torulaspora_pretoriensis_SPADES.fas	yHMPu5000034881_Torulaspora_pretoriensis_SPADES.final.pep	yHMPu5000034881_Torulaspora_pretoriensis_SPADES.final.cds	yHMPu5000034881_Torulaspora_pretoriensis_SPADES.final.gff3	yHMPu5000034881_Torulaspora_pretoriensis_SPADES.final.gtf
Ogataea_salicorniae	yHMPu5000034889_Ogataea_salicorniae_SPADES.fas	yHMPu5000034889_Ogataea_salicorniae_SPADES.final.pep	yHMPu5000034889_Ogataea_salicorniae_SPADES.final.cds	yHMPu5000034889_Ogataea_salicorniae_SPADES.final.gff3	yHMPu5000034889_Ogataea_salicorniae_SPADES.final.gtf
Ogataea_glucozyma	yHMPu5000034897_Ogataea_glucozyma_SPAdes.fas	yHMPu5000034897_Ogataea_glucozyma_SPAdes.final.pep	yHMPu5000034897_Ogataea_glucozyma_SPAdes.final.cds	yHMPu5000034897_Ogataea_glucozyma_SPAdes.final.gff3	yHMPu5000034897_Ogataea_glucozyma_SPAdes.final.gtf
Ogataea_methylivora_NRRL_Y-17250	yHMPu5000034901_Ogataea_methylivora_SPADES.fas	yHMPu5000034901_Ogataea_methylivora_SPADES.final.pep	yHMPu5000034901_Ogataea_methylivora_SPADES.final.cds	yHMPu5000034901_Ogataea_methylivora_SPADES.final.gff3	yHMPu5000034901_Ogataea_methylivora_SPADES.final.gtf
Ogataea_nonfermentans	yHMPu5000034904_Ogataea_nonfermentans_SPADES.fas	yHMPu5000034904_Ogataea_nonfermentans_SPADES.final.pep	yHMPu5000034904_Ogataea_nonfermentans_SPADES.final.cds	yHMPu5000034904_Ogataea_nonfermentans_SPADES.final.gff3	yHMPu5000034904_Ogataea_nonfermentans_SPADES.final.gtf
Komagataella_ulmi	yHMPu5000034938_Komagataella_ulmi_SPAdes.fas	yHMPu5000034938_Komagataella_ulmi_SPAdes.final.pep	yHMPu5000034938_Komagataella_ulmi_SPAdes.final.cds	yHMPu5000034938_Komagataella_ulmi_SPAdes.final.gff3	yHMPu5000034938_Komagataella_ulmi_SPAdes.final.gtf
Ambrosiozyma_platypodis	yHMPu5000034948_Ambrosiozyma_platypodis_SPADES.fas	yHMPu5000034948_Ambrosiozyma_platypodis_SPADES.final.pep	yHMPu5000034948_Ambrosiozyma_platypodis_SPADES.final.cds	yHMPu5000034948_Ambrosiozyma_platypodis_SPADES.final.gff3	yHMPu5000034948_Ambrosiozyma_platypodis_SPADES.final.gtf
Hanseniaspora_osmophila	yHMPu5000034957_Hanseniaspora_osmophila_SPADES.fas	yHMPu5000034957_Hanseniaspora_osmophila_SPADES.final.pep	yHMPu5000034957_Hanseniaspora_osmophila_SPADES.final.cds	yHMPu5000034957_Hanseniaspora_osmophila_SPADES.final.gff3	yHMPu5000034957_Hanseniaspora_osmophila_SPADES.final.gtf
Brettanomyces_naardenensis	yHMPu5000034965_Brettanomyces_naardenensis_SPADES.fas	yHMPu5000034965_Brettanomyces_naardenensis_SPADES.final.pep	yHMPu5000034965_Brettanomyces_naardenensis_SPADES.final.cds	yHMPu5000034965_Brettanomyces_naardenensis_SPADES.final.gff3	yHMPu5000034965_Brettanomyces_naardenensis_SPADES.final.gtf
Candida_sp._NRRL_YB-4088	yHMPu5000034970_Candida_sp_SPAdes.fas	yHMPu5000034970_Candida_sp._SPAdes.final.pep	yHMPu5000034970_Candida_sp._SPAdes.final.cds	yHMPu5000034970_Candida_sp._SPAdes.final.gff3	yHMPu5000034970_Candida_sp._SPAdes.final.gtf
Candida_corydali	yHMPu5000034990_Candida_corydali_SPADES.fas	yHMPu5000034990_Candida_corydali_SPADES.final.pep	yHMPu5000034990_Candida_corydali_SPADES.final.cds	yHMPu5000034990_Candida_corydali_SPADES.final.gff3	yHMPu5000034990_Candida_corydali_SPADES.final.gtf
Candida_sojae_NRRL_Y-17909	yHMPu5000034996_candida_sojae_SPADES.fas	yHMPu5000034996_candida_sojae_SPADES.final.pep	yHMPu5000034996_candida_sojae_SPADES.final.cds	yHMPu5000034996_candida_sojae_SPADES.final.gff3	yHMPu5000034996_candida_sojae_SPADES.final.gtf
Suhomyces_chickasaworum	yHMPu5000035020_Candida_chickasaworum_SPADES.fas	yHMPu5000035020_Candida_chickasaworum_SPADES.final.pep	yHMPu5000035020_Candida_chickasaworum_SPADES.final.cds	yHMPu5000035020_Candida_chickasaworum_SPADES.final.gff3	yHMPu5000035020_Candida_chickasaworum_SPADES.final.gtf
Suhomyces_kunorum	yHMPu5000035024_Candida_kunorum_SPADES.fas	yHMPu5000035024_Candida_kunorum_SPADES.final.pep	yHMPu5000035024_Candida_kunorum_SPADES.final.cds	yHMPu5000035024_Candida_kunorum_SPADES.final.gff3	yHMPu5000035024_Candida_kunorum_SPADES.final.gtf
Suhomyces_anneliseae	yHMPu5000035026_Candida_anneliseae_SPADES.fas	yHMPu5000035026_Candida_anneliseae_SPADES.final.pep	yHMPu5000035026_Candida_anneliseae_SPADES.final.cds	yHMPu5000035026_Candida_anneliseae_SPADES.final.gff3	yHMPu5000035026_Candida_anneliseae_SPADES.final.gtf
Teunomyces_lycoperdinae	yHMPu5000035030_Candida_lycoperdinae__SPADES.fas	yHMPu5000035030_Candida_lycoperdinae__SPADES.final.pep	yHMPu5000035030_Candida_lycoperdinae__SPADES.final.cds	yHMPu5000035030_Candida_lycoperdinae__SPADES.final.gff3	yHMPu5000035030_Candida_lycoperdinae__SPADES.final.gtf
Teunomyces_kruisii	yHMPu5000035031_Candida_kruisii_SPADES.fas	yHMPu5000035031_Candida_kruisii_SPADES.final.pep	yHMPu5000035031_Candida_kruisii_SPADES.final.cds	yHMPu5000035031_Candida_kruisii_SPADES.final.gff3	yHMPu5000035031_Candida_kruisii_SPADES.final.gtf
Barnettozyma_salicaria	yHMPu5000035048_Barnettozyma_salicaria_SPADES.fas	yHMPu5000035048_Barnettozyma_salicaria_SPADES.final.pep	yHMPu5000035048_Barnettozyma_salicaria_SPADES.final.cds	yHMPu5000035048_Barnettozyma_salicaria_SPADES.final.gff3	yHMPu5000035048_Barnettozyma_salicaria_SPADES.final.gtf
Barnettozyma_wickerhamii	yHMPu5000035049_Barnettozyma_wickerhamii_SPAdes.haplomerger2.fas	yHMPu5000035049_Barnettozyma_wickerhamii_SPAdes.haplomerger2.final.pep	yHMPu5000035049_Barnettozyma_wickerhamii_SPAdes.haplomerger2.final.cds	yHMPu5000035049_Barnettozyma_wickerhamii_SPAdes.haplomerger2.final.gff3	yHMPu5000035049_Barnettozyma_wickerhamii_SPAdes.haplomerger2.final.gtf
Candida_solani	yHMPu5000035263_Candida_solani_SPADES.fas	yHMPu5000035263_Candida_solani_SPADES.final.pep	yHMPu5000035263_Candida_solani_SPADES.final.cds	yHMPu5000035263_Candida_solani_SPADES.final.gff3	yHMPu5000035263_Candida_solani_SPADES.final.gtf
Candida_sp._NRRL_Y-27127	yHMPu5000035265_Candida_sp_SPADES.fas	yHMPu5000035265_Candida_sp_SPADES.final.pep	yHMPu5000035265_Candida_sp_SPADES.final.cds	yHMPu5000035265_Candida_sp_SPADES.final.gff3	yHMPu5000035265_Candida_sp_SPADES.final.gtf
Candida_spandovensis	yHMPu5000035276_Candida_spandovensis_SPADES.fas	yHMPu5000035276_Candida_spandovensis_SPADES.final.pep	yHMPu5000035276_Candida_spandovensis_SPADES.final.cds	yHMPu5000035276_Candida_spandovensis_SPADES.final.gff3	yHMPu5000035276_Candida_spandovensis_SPADES.final.gtf
Wickerhamiella_alocasiicola	yHMPu5000035285_Candida_alocasiicola_SPADES.fas	yHMPu5000035285_Candida_alocasiicola_SPADES.final.pep	yHMPu5000035285_Candida_alocasiicola_SPADES.final.cds	yHMPu5000035285_Candida_alocasiicola_SPADES.final.gff3	yHMPu5000035285_Candida_alocasiicola_SPADES.final.gtf
