assembly_fullID_updated	Tip_ID	assembly_fullID_updated_kegg	assembly_fullID_updated_OG	Tip_ID_v2	FINAL_Tip_ID	DanaKegg
yHMPu5000040918_candida_insectamans_201018	Hemisphaericaspora_insectamans_CBS6033	yHMPu5000040918_candida_insectamans_201018	yHMPu5000040918_candida_insectamans_201018	Hemisphaericaspora_insectamans	Hemisphaericaspora_insectamans	yHMPu5000040918_candida_insectamans_201018
yHMPu5000040919_candida_konsanensis_201018	Candida_konsanensis_CBS12666	yHMPu5000040919_candida_konsanensis_201018	yHMPu5000040919_candida_konsanensis_201018	Candida_konsanensis	Candida_konsanensis	yHMPu5000040919_candida_konsanensis_201018
yHMPu5000040920_candida_lactis-condensi_201018	Starmerella_lactis-condensi_CBS52	yHMPu5000040920_candida_lactis-condensi_201018	yHMPu5000040920_candida_lactis.condensi_201018	Starmerella_lactis-condensi	Starmerella_lactis-condensi	yHMPu5000040920_candida_lactis-condensi_201018
yHMPu5000040921_candida_lessepsii_201018	Candida_lessepsii_CBS9941	yHMPu5000040921_candida_lessepsii_201018	yHMPu5000040921_candida_lessepsii_201018	Candida_lessepsii	Candida_lessepsii	yHMPu5000040921_candida_lessepsii_201018
yHMPu5000040922_candida_lundiana_201018	Candida_lundiana_CBS12271	yHMPu5000040922_candida_lundiana_201018	yHMPu5000040922_candida_lundiana_201018	Candida_lundiana	Candida_lundiana	yHMPu5000040922_candida_lundiana_201018
yHMPu5000040923_candida_parazyma_201018	Wickerhamiella_parazyma_CBS11563	yHMPu5000040923_candida_parazyma_201018	yHMPu5000040923_candida_parazyma_201018	Wickerhamiella_parazyma	Wickerhamiella_parazyma	yHMPu5000040923_candida_parazyma_201018
yHMPu5000040924_candida_powellii_201018	Starmerella_powellii_CBS8795	yHMPu5000040924_candida_powellii_201018	yHMPu5000040924_candida_powellii_201018	Starmerella_powellii	Starmerella_powellii	yHMPu5000040924_candida_powellii_201018
yHMPu5000040925_candida_robnettiae_201018	Candida_robnettiae_CBS8580	yHMPu5000040925_candida_robnettiae_201018	yHMPu5000040925_candida_robnettiae_201018	Candida_robnettiae	Candida_robnettiae	yHMPu5000040925_candida_robnettiae_201018
yHMPu5000040927_candida_stigmatis_201018	Starmerella_stigmatis_CBS11464	yHMPu5000040927_candida_stigmatis_201018	yHMPu5000040927_candida_stigmatis_201018	Starmerella_stigmatis	Starmerella_stigmatis	yHMPu5000040927_candida_stigmatis_201018
yHMPu5000040928_candida_suthepensis_201018	Candida_suthepensis_CBS12270	yHMPu5000040928_candida_suthepensis_201018	yHMPu5000040928_candida_suthepensis_201018	Candida_suthepensis	Candida_suthepensis	yHMPu5000040928_candida_suthepensis_201018
yHMPu5000040930_candida_hsintzibuensis_201018	Candida_hsintzibuensis_CBS11427	yHMPu5000040930_candida_hsintzibuensis_201018	yHMPu5000040930_candida_hsintzibuensis_201018	Kodamaea_hsintzibuensis	Kodamaea_hsintzibuensis	yHMPu5000040930_candida_hsintzibuensis_201018
yHMPu5000040931_candida_galis_201018	Candida_galis_CBS8842	yHMPu5000040931_candida_galis_201018	yHMPu5000040931_candida_galis_201018	Candida_galis	Candida_galis	yHMPu5000040931_candida_galis_201018
yHMPu5000040932_candida_flosculorum_201018	Candida_flosculorum_CBS10566	yHMPu5000040932_candida_flosculorum_201018	yHMPu5000040932_candida_flosculorum_201018	Candida_flosculorum_NRRL_Y-48731	Candida_flosculorum	yHMPu5000040932_candida_flosculorum_201018
yHMPu5000040933_candida_diddensiae_201018	Candida_diddensiae_CBS2214	yHMPu5000040933_candida_diddensiae_201018	yHMPu5000040933_candida_diddensiae_201018	Candida_diddensiae	Candida_diddensiae	yHMPu5000040933_candida_diddensiae_201018
yHMPu5000040934_metschnikowia_similis_201018	Metschnikowia_similis_CBS9737	yHMPu5000040934_metschnikowia_similis_201018	yHMPu5000040934_metschnikowia_similis_201018	Metschnikowia_similis_NRRL_Y-27627	Metschnikowia_similis_NRRL_Y-27627	yHMPu5000040934_metschnikowia_similis_201018
yHMPu5000040935_metschnikowia_shivogae_201018	Metschnikowia_shivogae_CBS10292	yHMPu5000040935_metschnikowia_shivogae_201018	yHMPu5000040935_metschnikowia_shivogae_201018	Metschnikowia_shivogae	Metschnikowia_shivogae	yHMPu5000040935_metschnikowia_shivogae_201018
yHMPu5000040937_metschnikowia_proteae_201018	Metschnikowia_proteae_CBS12522	yHMPu5000040937_metschnikowia_proteae_201018	yHMPu5000040937_metschnikowia_proteae_201018	Metschnikowia_proteae	Metschnikowia_proteae	yHMPu5000040937_metschnikowia_proteae_201018
yHMPu5000040940_metschnikowia_matae_201018	Metschnikowia_matae_CBS13986	yHMPu5000040940_metschnikowia_matae_201018	yHMPu5000040940_metschnikowia_matae_201018	Metschnikowia_matae_NRRL_Y-63736	Metschnikowia_matae_var._matae_NRRL_Y-63736	yHMPu5000040940_metschnikowia_matae_201018
yHMPu5000040941_metschnikowia_lochheadii_201018	Metschnikowia_lochheadii_CBS8807	yHMPu5000040941_metschnikowia_lochheadii_201018	yHMPu5000040941_metschnikowia_lochheadii_201018	Metschnikowia_lochheadii	Metschnikowia_lochheadii	yHMPu5000040941_metschnikowia_lochheadii_201018
yHMPu5000040942_Metschnikowia_colocasiae_SPADES	Metschnikowia_colocasiae_CBS9739	yHMPu5000040942_Metschnikowia_colocasiae_SPADES	yHMPu5000040942_Metschnikowia_colocasiae_SPADES	Metschnikowia_colocasiae	Metschnikowia_colocasiae	yHMPu5000040942_Metschnikowia_colocasiae_SPADES
yHMPu5000040943_metschnikowia_continentalis_201018	Metschnikowia_continentalis_CBS8429	yHMPu5000040943_metschnikowia_continentalis_201018	yHMPu5000040943_metschnikowia_continentalis_201018	Metschnikowia_continentalis	Metschnikowia_continentalis	yHMPu5000040943_metschnikowia_continentalis_201018
yHMPu5000040945_metschnikowia_dekortorum_201018	Metschnikowia_dekortorum_CBS9063	yHMPu5000040945_metschnikowia_dekortorum_201018	yHMPu5000040945_metschnikowia_dekortorum_201018	Metschnikowia_dekortorum	Metschnikowia_dekortorum	yHMPu5000040945_metschnikowia_dekortorum_201018
yHMPu5000040947_metschnikowia_gruessii_201018	Metschnikowia_gruessii_CBS7657	yHMPu5000040947_metschnikowia_gruessii_201018	yHMPu5000040947_metschnikowia_gruessii_201018	Metschnikowia_gruessii	Metschnikowia_gruessii	yHMPu5000040947_metschnikowia_gruessii_201018
yHMPu5000040948_metschnikowia_hamakuensis_201018	Metschnikowia_hamakuensis_CBS10056	yHMPu5000040948_metschnikowia_hamakuensis_201018	yHMPu5000040948_metschnikowia_hamakuensis_201018	Metschnikowia_hamakuensis	Metschnikowia_hamakuensis	yHMPu5000040948_metschnikowia_hamakuensis_201018
yHMPu5000040949_metschnikowia_hawaiiensis_201018	Metschnikowia_hawaiiensis_CBS7432	yHMPu5000040949_metschnikowia_hawaiiensis_201018	yHMPu5000040949_metschnikowia_hawaiiensis_201018	Metschnikowia_hawaiiensis_NRRL_Y-17272	Metschnikowia_hawaiiensis_NRRL_Y-17272	yHMPu5000040949_metschnikowia_hawaiiensis_201018
yHMPu5000040950_metschnikowia_hibisci_200128	Metschnikowia_hibisci_CBS8433	yHMPu5000040950_metschnikowia_hibisci_200128	yHMPu5000040950_metschnikowia_hibisci_200128	Metschnikowia_hibisci	Metschnikowia_hibisci	yHMPu5000040950_metschnikowia_hibisci_200128
yHMPu5000040951_metschnikowia_ipomoeae_201018	Metschnikowia_ipomoeae_CBS8466	yHMPu5000040951_metschnikowia_ipomoeae_201018	yHMPu5000040951_metschnikowia_ipomoeae_201018	Metschnikowia_ipomoeae	Candida_ipomoeae	yHMPu5000040951_metschnikowia_ipomoeae_201018
yHMPu5000040953_metschnikowia_kipukae_201018	Metschnikowia_kipukae_CBS9147	yHMPu5000040953_metschnikowia_kipukae_201018	yHMPu5000040953_metschnikowia_kipukae_201018	Metschnikowia_kipukae	Metschnikowia_kipukae	yHMPu5000040953_metschnikowia_kipukae_201018
yHMPu5000040954_metschnikowia_cerradonensis_201018	Metschnikowia_cerradonensis_CBS10409	yHMPu5000040954_metschnikowia_cerradonensis_201018	yHMPu5000040954_metschnikowia_cerradonensis_201018	Metschnikowia_cerradonensis	Metschnikowia_cerradonensis	yHMPu5000040954_metschnikowia_cerradonensis_201018
yHMPu5000040955_metschnikowia_bowlesiae_201018	Metschnikowia_bowlesiae_CBS12940	yHMPu5000040955_metschnikowia_bowlesiae_201018	yHMPu5000040955_metschnikowia_bowlesiae_201018	Metschnikowia_bowlesiae	Metschnikowia_bowlesiae	yHMPu5000040955_metschnikowia_bowlesiae_201018
yHMPu5000040956_metschnikowia_borealis_201018	Metschnikowia_borealis_CBS8431	yHMPu5000040956_metschnikowia_borealis_201018	yHMPu5000040956_metschnikowia_borealis_201018	Metschnikowia_borealis	Metschnikowia_borealis	yHMPu5000040956_metschnikowia_borealis_201018
yHMPu5000040958_metschnikowia_andauensis_201018	Metschnikowia_andauensis_CBS10809	yHMPu5000040958_metschnikowia_andauensis_201018	yHMPu5000040958_metschnikowia_andauensis_201018	Metschnikowia_andauensis	Metschnikowia_andauensis	yHMPu5000040958_metschnikowia_andauensis_201018
yHMPu5000040959_metschnikowia_aberdeeniae_201018	Metschnikowia_aberdeeniae_CBS10289	yHMPu5000040959_metschnikowia_aberdeeniae_201018	yHMPu5000040959_metschnikowia_aberdeeniae_201018	Metschnikowia_aberdeeniae	Metschnikowia_aberdeeniae	yHMPu5000040959_metschnikowia_aberdeeniae_201018
yHMPu5000040961_kazachstania_turicensis_201018	Kazachstania_turicensis_NRRLy-48835	yHMPu5000040961_kazachstania_turicensis_201018	yHMPu5000040961_kazachstania_turicensis_201018	Kazachstania_turicensis	Kazachstania_turicensis	yHMPu5000040961_kazachstania_turicensis_201018
yHMPu5000040963_lachancea_quebecuensis_200128	Lachancea_quebecensis_CBS14138	yHMPu5000040963_lachancea_quebecuensis_200128	yHMPu5000040963_lachancea_quebecuensis_200128	Lachancea_quebecensis	Lachancea_quebecensis	yHMPu5000040963_lachancea_quebecuensis_200128
yHMPu5000041678_debaryomyces_prosopidis_170307	Debaryomyces_prosopidis_CBS8450	yHMPu5000041678_debaryomyces_prosopidis_170307	yHMPu5000041678_debaryomyces_prosopidis_170307	Debaryomyces_prosopidis	Debaryomyces_prosopidis	yHMPu5000041678_debaryomyces_prosopidis_170307
yHMPu5000041691_saccharomycopsis_crataegensis_180604	Saccharomycopsis_crataegensis_CBS6447	yHMPu5000041691_saccharomycopsis_crataegensis_180604	yHMPu5000041691_saccharomycopsis_crataegensis_180604	Saccharomycopsis_crataegensis	Saccharomycopsis_crataegensis	yHMPu5000041691_saccharomycopsis_crataegensis_180604
yHMPu5000041693_debaryomyces_nepalensis_170307	Debaryomyces_nepalensis_CBS5921	yHMPu5000041693_debaryomyces_nepalensis_170307	yHMPu5000041693_debaryomyces_nepalensis_170307	Debaryomyces_nepalensis	Debaryomyces_nepalensis	yHMPu5000041693_debaryomyces_nepalensis_170307
yHMPu5000041701_Candida_jeffriesii_SPADES.haplomerger2	Candida_jeffriesii_CBS9898	yHMPu5000041701_Candida_jeffriesii_SPADES	yHMPu5000041701_Candida_jeffriesii_SPADES.haplomerger2	Spathaspora_jeffriesii	Spathaspora_jeffriesii	yHMPu5000041701_Candida_jeffriesii_SPADES
yHMPu5000041713_debaryomyces_maramus_170307	Debaryomyces_maramus_CBS1958	yHMPu5000041713_debaryomyces_maramus_170307	yHMPu5000041713_debaryomyces_maramus_170307	Debaryomyces_marama	Debaryomyces_marama	yHMPu5000041713_debaryomyces_maramus_170307
yHMPu5000041719_saccharomycopsis_microspora_170912	Saccharomycopsis_microspora_CBS6393	yHMPu5000041719_saccharomycopsis_microspora_170912	yHMPu5000041719_saccharomycopsis_microspora_170912	Saccharomycopsis_microspora	Saccharomycopsis_microspora	yHMPu5000041719_saccharomycopsis_microspora_170912
yHMPu5000041732_metschnikowia_pulcherrima_190924.haplomerger2	Metschnikowia_pulcherrima_CBS5833	yHMPu5000041732_metschnikowia_pulcherrima_190924	yHMPu5000041732_metschnikowia_pulcherrima_190924.haplomerger2	Metschnikowia_pulcherrima	Metschnikowia_pulcherrima	yHMPu5000041732_metschnikowia_pulcherrima_190924
yHMPu5000041733_saccharomycopsis_javanensis_170912	Saccharomycopsis_javanensis_CBS2555	yHMPu5000041733_saccharomycopsis_javanensis_170912	yHMPu5000041733_saccharomycopsis_javanensis_170912	Saccharomycopsis_javanensis	Saccharomycopsis_javanensis	yHMPu5000041733_saccharomycopsis_javanensis_170912
yHMPu5000041743_candida_hawaiiana_170307	Metschnikowia_hawaiiana_CBS9146	yHMPu5000041743_candida_hawaiiana_170307	yHMPu5000041743_candida_hawaiiana_170307	Metschnikowia_hawaiiana	Metschnikowia_hawaiiana	yHMPu5000041743_candida_hawaiiana_170307
yHMPu5000041770_sugiyamaella_novakii_190924	Sugiyamaella_novakii_CBS8402	yHMPu5000041770_sugiyamaella_novakii_190924	yHMPu5000041770_sugiyamaella_novakii_190924	Sugiyamaella_novakii	Sugiyamaella_novakii	yHMPu5000041770_sugiyamaella_novakii_190924
yHMPu5000041771_sugiyamaella_japonica_190924	Sugiyamaella_japonica_NRRLYB-2798	yHMPu5000041771_sugiyamaella_japonica_190924	yHMPu5000041771_sugiyamaella_japonica_190924	Sugiyamaella_japonica	Sugiyamaella_japonica	yHMPu5000041771_sugiyamaella_japonica_190924
yHMPu5000041772_sugiyamaella_chiloensis_170912	Sugiyamaella_chiloensis_CBS8169	yHMPu5000041772_sugiyamaella_chiloensis_170912	yHMPu5000041772_sugiyamaella_chiloensis_170912	Sugiyamaella_chiloensis	Sugiyamaella_chiloensis	yHMPu5000041772_sugiyamaella_chiloensis_170912
yHMPu5000041773_sugiyamaella_castrensis_190924	Sugiyamaella_castrensis_CBS8172	yHMPu5000041773_sugiyamaella_castrensis_190924	yHMPu5000041773_sugiyamaella_castrensis_190924	Sugiyamaella_castrensis	Sugiyamaella_castrensis	yHMPu5000041773_sugiyamaella_castrensis_190924
yHMPu5000041774_sugiyamaella_boreocaroliniensis_180604	Sugiyamaella_boreocaroliniensis_CBS10344	yHMPu5000041774_sugiyamaella_boreocaroliniensis_180604	yHMPu5000041774_sugiyamaella_boreocaroliniensis_180604	Sugiyamaella_boreocaroliniensis	Sugiyamaella_boreocaroliniensis	yHMPu5000041774_sugiyamaella_boreocaroliniensis_180604
yHMPu5000041775_sugiyamaella_americana_190924	Sugiyamaella_americana_CBS10352	yHMPu5000041775_sugiyamaella_americana_190924	yHMPu5000041775_sugiyamaella_americana_190924	Sugiyamaella_americana	Sugiyamaella_americana	yHMPu5000041775_sugiyamaella_americana_190924
yHMPu5000041776_spencermartinsiella_ligniputridi_170912	Spencermartinsiella_ligniputridi_CBS12585	yHMPu5000041776_spencermartinsiella_ligniputridi_170912	yHMPu5000041776_spencermartinsiella_ligniputridi_170912	Spencermartinsiella_ligniputridi	Spencermartinsiella_ligniputridi	yHMPu5000041776_spencermartinsiella_ligniputridi_170912
yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912	Schwanniomyces_vanrijiae_var._yarrowii_CBS6246	yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912	yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912	Schwanniomyces_vanrijiae_var._yarrowii	Schwanniomyces_vanrijiae_var._yarrowii	yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912
yHMPu5000041779_schwanniomyces_pseudopolymorphus_190924	Schwanniomyces_pseudopolymorphus_CBS2008	yHMPu5000041779_schwanniomyces_pseudopolymorphus_190924	yHMPu5000041779_schwanniomyces_pseudopolymorphus_190924	Schwanniomyces_pseudopolymorphus	Schwanniomyces_pseudopolymorphus	yHMPu5000041779_schwanniomyces_pseudopolymorphus_190924
yHMPu5000041780_Schwanniomyces_polymorphus_var_polymorphus_SPADES	Schwanniomyces_polymorphus_var_polymorphus_CBS186	yHMPu5000041780_Schwanniomyces_polymorphus_var_polymorphus_SPADES	yHMPu5000041780_Schwanniomyces_polymorphus_var_polymorphus_SPADES	Schwanniomyces_polymorphus_var._polymorphus	Schwanniomyces_polymorphus_var._polymorphus	yHMPu5000041780_Schwanniomyces_polymorphus_var_polymorphus_SPADES
yHMPu5000041781_schwanniomyces_occidentalis_var_persoonii_190924	Schwanniomyces_occidentalis_var._persoonii_CBS2169	yHMPu5000041781_schwanniomyces_occidentalis_var_persoonii_190924	yHMPu5000041781_schwanniomyces_occidentalis_var_persoonii_190924	Schwanniomyces_occidentalis_var._persoonii	Schwanniomyces_occidentalis_var._persoonii	yHMPu5000041781_schwanniomyces_occidentalis_var_persoonii_190924
yHMPu5000041783_saccharomycopsis_schoenii_170912	Saccharomycopsis_schoenii_CBS7223	yHMPu5000041783_saccharomycopsis_schoenii_170912	yHMPu5000041783_saccharomycopsis_schoenii_170912	Saccharomycopsis_schoenii	Saccharomycopsis_schoenii	yHMPu5000041783_saccharomycopsis_schoenii_170912
yHMPu5000041784_saccharomycopsis_selenospora_170912	Saccharomycopsis_selenospora_CBS2562	yHMPu5000041784_saccharomycopsis_selenospora_170912	yHMPu5000041784_saccharomycopsis_selenospora_170912	Saccharomycopsis_selenospora	Saccharomycopsis_selenospora	yHMPu5000041784_saccharomycopsis_selenospora_170912
yHMPu5000041785_saccharomycopsis_sp_180604	Saccharomycopsis_sp._NRRLY-5750	yHMPu5000041785_saccharomycopsis_sp_180604	yHMPu5000041785_saccharomycopsis_sp_180604	Saccharomycopsis_sp._NRRL_Y-5750	Saccharomycopsis_sp._NRRL_Y-5750	yHMPu5000041785_saccharomycopsis_sp_180604
yHMPu5000041788_scheffersomyces_coipomoensis_180604	Scheffersomyces_coipomensis_CBS8178	yHMPu5000041788_scheffersomyces_coipomoensis_180604	yHMPu5000041788_scheffersomyces_coipomoensis_180604	Scheffersomyces_coipomensis	Scheffersomyces_coipomensis	yHMPu5000041788_scheffersomyces_coipomoensis_180604
yHMPu5000041789_scheffersomyces_ergatensis_180604	Scheffersomyces_ergatensis_CBS6248	yHMPu5000041789_scheffersomyces_ergatensis_180604	yHMPu5000041789_scheffersomyces_ergatensis_180604	Scheffersomyces_ergatensis	Scheffersomyces_ergatensis	yHMPu5000041789_scheffersomyces_ergatensis_180604
yHMPu5000041790_scheffersomyces_segobiensis_180604	Scheffersomyces_segobiensis_CBS6857	yHMPu5000041790_scheffersomyces_segobiensis_180604	yHMPu5000041790_scheffersomyces_segobiensis_180604	Scheffersomyces_segobiensis	Scheffersomyces_segobiensis	yHMPu5000041790_scheffersomyces_segobiensis_180604
yHMPu5000041791_scheffersomyces_shehatae_180604	Scheffersomyces_shehatae_CBS5813	yHMPu5000041791_scheffersomyces_shehatae_180604	yHMPu5000041791_scheffersomyces_shehatae_180604	Scheffersomyces_shehatae	Scheffersomyces_shehatae	yHMPu5000041791_scheffersomyces_shehatae_180604
yHMPu5000041792_schwanniomyces_capriottii_170912	Schwanniomyces_capriottii_CBS2923	yHMPu5000041792_schwanniomyces_capriottii_170912	yHMPu5000041792_schwanniomyces_capriottii_170912	Schwanniomyces_capriottii	Schwanniomyces_capriottii	yHMPu5000041792_schwanniomyces_capriottii_170912
yHMPu5000041793_schwanniomyces_etchellsii_180604	Schwanniomyces_etchellsii_CBS2011	yHMPu5000041793_schwanniomyces_etchellsii_180604	yHMPu5000041793_schwanniomyces_etchellsii_180604	Schwanniomyces_etchellsii	Schwanniomyces_etchellsii	yHMPu5000041793_schwanniomyces_etchellsii_180604
yHMPu5000041794_saccharomycopsis_lassenensis_201018	Saccharomycopsis_lassenensis_CBS8524	yHMPu5000041794_saccharomycopsis_lassenensis_201018	yHMPu5000041794_saccharomycopsis_lassenensis_201018	Saccharomycopsis_lassenensis	Saccharomycopsis_lassenensis	yHMPu5000041794_saccharomycopsis_lassenensis_201018
yHMPu5000041796_saccharomycopsis_fibulgera_180604.haplomerger2	Saccharomycopsis_fibuligera_CBS2521	yHMPu5000041796_saccharomycopsis_fibulgera_180604	yHMPu5000041796_saccharomycopsis_fibulgera_180604.haplomerger2	Saccharomycopsis_fibuligera	Saccharomycopsis_fibuligera	yHMPu5000041796_saccharomycopsis_fibulgera_180604
yHMPu5000041797_saccharomycopsis_fermentans_201018	Saccharomycopsis_fermentans_CBS7830	yHMPu5000041797_saccharomycopsis_fermentans_201018	yHMPu5000041797_saccharomycopsis_fermentans_201018	Saccharomycopsis_fermentans	Saccharomycopsis_fermentans	yHMPu5000041797_saccharomycopsis_fermentans_201018
yHMPu5000041799_saccharomycopsis_amapae_201018	Saccharomycopsis_amapae_CBS7872	yHMPu5000041799_saccharomycopsis_amapae_201018	yHMPu5000041799_saccharomycopsis_amapae_201018	Saccharomycopsis_amapae	Saccharomycopsis_amapae	yHMPu5000041799_saccharomycopsis_amapae_201018
yHMPu5000041800_ogataea_thermomethanolica_180604	Ogataea_thermomethanolica_CBS10098	yHMPu5000041800_ogataea_thermomethanolica_180604	yHMPu5000041800_ogataea_thermomethanolica_180604	Ogataea_thermomethanolica	Ogataea_thermomethanolica	yHMPu5000041800_ogataea_thermomethanolica_180604
yHMPu5000041801_ogataea_saltuana_170713	Ogataea_saltuana_CBS10795	yHMPu5000041801_ogataea_saltuana_170713	yHMPu5000041801_ogataea_saltuana_170713	Ogataea_saltuana	Ogataea_saltuana	yHMPu5000041801_ogataea_saltuana_170713
yHMPu5000041802_ogataea_polymorpha_180604	Ogataea_polymorpha_CBS4732	yHMPu5000041802_ogataea_polymorpha_180604	yHMPu5000041802_ogataea_polymorpha_180604	Ogataea_polymorpha_NRRL_Y-5445	Ogataea_polymorpha_NRRL_Y-5445	yHMPu5000041802_ogataea_polymorpha_180604
